"SITE"	"NAME"	"LAT"	"LON"	"SPECIES"	"ELE"	"CATEGORY"	"RWL"	"RESPONSIBLE"	"NO_TREES"	"FIRST_YEAR"	"LAST_YEAR"	"AGE"	"TREE_TYPE"	"CWB"
"V002398ABAL"	"roz3"	49.5502472	13.7671954	"ABAL"	"705"	"acid"	"RO3JD.rwl"	"vejpustkova@vulhm.cz"	44	1901	2019	119	"Conifer"	12.0134694825361
"V002399PCAB"	"roz3"	49.5502155	13.767272	"PCAB"	"705"	"acid"	"RO3SM.rwl"	"vejpustkova@vulhm.cz"	40	1911	2019	109	"Conifer"	12.0134694825361
"V002400ABAL"	"tb1"	49.3703654	14.6716194	"ABAL"	"441"	"moderate"	"TB1JD.rwl"	"vejpustkova@vulhm.cz"	38	1898	2018	121	"Conifer"	-0.271362798592697
"V002401PCAB"	"tb1"	49.3703173	14.6716232	"PCAB"	"441"	"moderate"	"TB1SM.rwl"	"vejpustkova@vulhm.cz"	40	1925	2018	94	"Conifer"	-0.271362798592697
"V002402ABAL"	"tb2"	49.4047269	14.5653725	"ABAL"	"460"	"moderate"	"TB2JD.rwl"	"vejpustkova@vulhm.cz"	40	1887	2018	132	"Conifer"	1.4286904194206
"V002403PCAB"	"tb2"	49.4047208	14.5653356	"PCAB"	"460"	"moderate"	"TB2SM.rwl"	"vejpustkova@vulhm.cz"	38	1894	2018	125	"Conifer"	1.4286904194206
"V002404ABAL"	"tb3"	49.4112596	14.6363001	"ABAL"	"410"	"rich"	"TB3JD.rwl"	"vejpustkova@vulhm.cz"	30	1896	2018	123	"Conifer"	0.227745339895288
"V002405PCAB"	"tb3"	49.4113361	14.6362566	"PCAB"	"410"	"rich"	"TB3SM.rwl"	"vejpustkova@vulhm.cz"	36	1897	2018	122	"Conifer"	0.227745339895288
"V002406ABAL"	"ch1"	49.569013	16.763566	"ABAL"	"610"	"acid"	"CH1JD.rwl"	"vejpustkova@vulhm.cz"	30	1911	2020	110	"Conifer"	3.92862702441712
"V002408PCAB"	"ch1"	49.567175	16.763433	"PCAB"	"610"	"acid"	"CH1SM.rwl"	"vejpustkova@vulhm.cz"	28	1935	2020	86	"Conifer"	3.92862702441712
"V002410ABAL"	"ch2"	49.5661811	16.7951879	"ABAL"	"540"	"moderate"	"CH2JD.rwl"	"vejpustkova@vulhm.cz"	36	1912	2020	109	"Conifer"	4.42751547967394
"V002411PCAB"	"ch2"	49.5661953	16.7951899	"PCAB"	"540"	"moderate"	"CH2SM.rwl"	"vejpustkova@vulhm.cz"	20	1921	2020	100	"Conifer"	4.42751547967394
"V002412ABAL"	"ch3"	49.5644455	16.7762921	"ABAL"	"540"	"moist"	"CH3JD.rwl"	"vejpustkova@vulhm.cz"	22	1909	2020	112	"Conifer"	4.48269027143717
"V002413PCAB"	"ch3"	49.5644937	16.7763335	"PCAB"	"540"	"moist"	"CH3SM.rwl"	"vejpustkova@vulhm.cz"	19	1913	2020	108	"Conifer"	4.48269027143717
"V002414ABAL"	"ma1"	50.234276	17.576838	"ABAL"	"340"	"moderate"	"MA1JD.rwl"	"vejpustkova@vulhm.cz"	28	1899	2020	122	"Conifer"	9.9539754326269
"V002416ABAL"	"ma2"	50.185841	17.618066	"ABAL"	"450"	"moderate"	"MA2JD.rwl"	"vejpustkova@vulhm.cz"	40	1824	2020	197	"Conifer"	9.49208998297652
"V002418ABAL"	"ma3"	50.211952	17.5306268	"ABAL"	"540"	"moderate"	"MA3JD.rwl"	"vejpustkova@vulhm.cz"	42	1848	2020	173	"Conifer"	16.0955554065357
"V002419PCAB"	"ma3"	50.2119062	17.5306413	"PCAB"	"540"	"moderate"	"MA3SM.rwl"	"vejpustkova@vulhm.cz"	35	1884	2020	137	"Conifer"	16.0955554065357
"V002421ABAL"	"ma4"	50.1519306	17.5067962	"ABAL"	"640"	"rich"	"MA4JD.rwl"	"vejpustkova@vulhm.cz"	37	1786	2020	235	"Conifer"	18.211342941684
"V002422PCAB"	"ma4"	50.1519827	17.5068333	"PCAB"	"640"	"rich"	"MA4SM.rwl"	"vejpustkova@vulhm.cz"	40	1856	2020	165	"Conifer"	18.211342941684
"V002424ABAL"	"ma5"	50.1238523	17.40446	"ABAL"	"710"	"moderate"	"MA5JD.rwl"	"vejpustkova@vulhm.cz"	22	1844	2020	177	"Conifer"	25.610541041034
"V002425PCAB"	"ma5"	50.1238888	17.404438	"PCAB"	"710"	"moderate"	"MA5SM.rwl"	"vejpustkova@vulhm.cz"	22	1841	2020	180	"Conifer"	25.610541041034
"V002426ABAL"	"kc1"	49.8406515	14.9894981	"ABAL"	"400"	"moderate"	"KC1JD.rwl"	"vejpustkova@vulhm.cz"	36	1895	2020	126	"Conifer"	3.30056389772644
"V002427PCAB"	"kc1"	49.8406301	14.989478	"PCAB"	"400"	"moderate"	"KC1SM.rwl"	"vejpustkova@vulhm.cz"	32	1923	2020	98	"Conifer"	3.30056389772644
"V002428ABAL"	"kc2"	49.8349396	14.9389329	"ABAL"	"353"	"moist"	"KC2JD.rwl"	"vejpustkova@vulhm.cz"	27	1933	2020	88	"Conifer"	2.93372048569222
"V002429PCAB"	"kc2"	49.8349635	14.9389529	"PCAB"	"353"	"moist"	"KC2SM.rwl"	"vejpustkova@vulhm.cz"	32	1917	2020	104	"Conifer"	2.93372048569222
"V002430ABAL"	"kc3"	49.8659446	14.8462407	"ABAL"	"410"	"moist"	"KC3JD.rwl"	"vejpustkova@vulhm.cz"	46	1910	2020	111	"Conifer"	4.51061327280205
"V002431PCAB"	"kc3"	49.8660132	14.8462908	"PCAB"	"410"	"moist"	"KC3SM.rwl"	"vejpustkova@vulhm.cz"	34	1939	2020	82	"Conifer"	4.51061327280205
"V002433ABAL"	"tr1"	49.171464	15.835844	"ABAL"	"540"	"moderate"	"TR1JD.rwl"	"vejpustkova@vulhm.cz"	36	1933	2021	89	"Conifer"	-1.32469005082268
"V002435ABAL"	"tr2"	49.166781	15.872666	"ABAL"	"545"	"moderate"	"TR2JD.rwl"	"vejpustkova@vulhm.cz"	38	1926	2021	96	"Conifer"	-2.30414880372584
"V002437ABAL"	"tr3"	49.167131	15.913721	"ABAL"	"530"	"moderate"	"TR3JD.rwl"	"vejpustkova@vulhm.cz"	36	1926	2021	96	"Conifer"	-2.22084335558116
"V002439ABAL"	"vt1"	49.7630399	17.688376	"ABAL"	"495"	"acid"	"VT1JD.rwl"	"vejpustkova@vulhm.cz"	39	1880	2020	141	"Conifer"	12.0757752313713
"V002440PCAB"	"vt1"	49.7629733	17.6883148	"PCAB"	"495"	"acid"	"VT1SM.rwl"	"vejpustkova@vulhm.cz"	32	1923	2020	98	"Conifer"	12.0757752313713
"V002442ABAL"	"vt2"	49.7847909	17.581418	"ABAL"	"610"	"moderate"	"VT2JD.rwl"	"vejpustkova@vulhm.cz"	40	1878	2020	143	"Conifer"	16.1873796332876
"V002443PCAB"	"vt2"	49.78475	17.5813287	"PCAB"	"610"	"moderate"	"VT2SM.rwl"	"vejpustkova@vulhm.cz"	20	1889	2020	132	"Conifer"	16.1873796332876
"V002445ABAL"	"vt3"	49.7829815	17.5462476	"ABAL"	"710"	"moderate"	"VT3JD.rwl"	"vejpustkova@vulhm.cz"	30	1939	2020	82	"Conifer"	17.0572494247432
"V002446PCAB"	"vt3"	49.7830214	17.5462732	"PCAB"	"710"	"moderate"	"VT3SM.rwl"	"vejpustkova@vulhm.cz"	26	1958	2020	63	"Conifer"	17.0572494247432
"V002448ABAL"	"pm1"	49.7250745	12.8370044	"ABAL"	"520"	"acid"	"PM1JD.rwl"	"vejpustkova@vulhm.cz"	42	1906	2021	116	"Conifer"	0.497713079353174
"V002449PCAB"	"pm1"	49.7250333	12.8369226	"PCAB"	"520"	"acid"	"PM1SM.rwl"	"vejpustkova@vulhm.cz"	37	1913	2021	109	"Conifer"	0.497713079353174
"V002451ABAL"	"pm2"	49.6497194	12.7874562	"ABAL"	"490"	"acid"	"PM2JD.rwl"	"vejpustkova@vulhm.cz"	40	1909	2021	113	"Conifer"	3.45387048363686
"V002452PCAB"	"pm2"	49.649725	12.7874211	"PCAB"	"490"	"acid"	"PM2SM.rwl"	"vejpustkova@vulhm.cz"	34	1913	2021	109	"Conifer"	3.45387048363686
"V002453ABAL"	"pm3"	49.7242325	12.6031012	"ABAL"	"645"	"moist"	"PM3JD.rwl"	"vejpustkova@vulhm.cz"	39	1929	2021	93	"Conifer"	12.3755718929072
"V002454PCAB"	"pm3"	49.7242825	12.6030495	"PCAB"	"645"	"moist"	"PM3SM.rwl"	"vejpustkova@vulhm.cz"	37	1881	2021	141	"Conifer"	12.3755718929072
"V002456ABAL"	"pm4"	49.7543672	12.4886947	"ABAL"	"745"	"acid"	"PM4JD.rwl"	"vejpustkova@vulhm.cz"	36	1918	2021	104	"Conifer"	13.8388742881517
"V002457PCAB"	"pm4"	49.7543322	12.4886664	"PCAB"	"745"	"acid"	"PM4SM.rwl"	"vejpustkova@vulhm.cz"	35	1914	2021	108	"Conifer"	13.8388742881517
"V002459ABAL"	"hb1"	50.3645859	12.9496463	"ABAL"	"830"	"acid"	"HB1JD.rwl"	"vejpustkova@vulhm.cz"	26	1887	2021	135	"Conifer"	29.2231727060676
"V002460PCAB"	"hb1"	50.364612	12.9496343	"PCAB"	"830"	"acid"	"HB1SM.rwl"	"vejpustkova@vulhm.cz"	36	1858	2021	164	"Conifer"	29.2231727060676
